2026-04-14 11:50:02.442,77,60,77,60,0,0
2026-04-14 11:50:13.030,107,31,107,31,0,0
2026-04-14 11:50:23.423,18,117,18,117,0,0
2026-04-14 11:51:29.286,88,11,88,11,0,0
2026-04-14 11:51:39.432,18,89,18,90,0,-1
2026-04-14 11:51:47.792,53,13,53,13,0,0
2026-04-14 11:51:58.323,116,45,116,45,0,0
2026-04-14 11:52:08.235,58,83,58,83,0,0
2026-04-14 11:52:18.260,27,112,27,112,0,0
2026-04-14 11:52:28.056,43,101,43,101,0,0
2026-04-14 11:52:30.137,13,6,13,5,0,1
2026-04-14 11:52:40.154,111,72,111,72,0,0
2026-04-14 12:07:02.679,43,21,43,21,0,0
2026-04-14 12:07:09.856,71,46,71,46,0,0
2026-04-14 12:07:17.704,75,66,75,66,0,0
