2026-04-14 11:21:10.452,20,66,21,66,-1,0
2026-04-14 11:21:22.081,51,55,51,55,0,0
2026-04-14 11:21:35.894,30,36,30,36,0,0
2026-04-14 11:21:46.801,48,63,48,63,0,0
2026-04-14 11:21:56.883,17,23,17,23,0,0
2026-04-14 11:22:07.608,54,48,54,48,0,0
2026-04-14 11:22:18.546,18,13,18,13,0,0
2026-04-14 11:22:29.552,38,34,38,34,0,0
2026-04-14 11:22:40.299,27,59,27,59,0,0
2026-04-14 11:22:58.524,8,28,8,28,0,0
2026-04-14 11:23:08.808,61,47,61,47,0,0
2026-04-14 11:23:19.977,41,46,41,46,0,0
2026-04-14 11:23:35.145,46,44,64,45,-18,-1
2026-04-14 11:23:47.217,53,38,53,38,0,0
2026-04-14 11:23:58.005,7,52,8,52,-1,0
