2026-04-14 11:20:31.721,22,23,36,36,-14,-13
2026-04-14 11:20:32.287,29,7,36,36,-7,-29
2026-04-14 11:20:32.850,28,57,36,36,-8,21
2026-04-14 11:20:33.422,63,51,36,36,27,15
2026-04-14 11:20:34.300,18,63,36,36,-18,27
2026-04-14 11:20:34.903,32,36,36,36,-4,0
2026-04-14 11:20:35.669,66,21,36,36,30,-15
2026-04-14 11:20:36.381,23,60,36,36,-13,24
2026-04-14 11:20:36.931,14,22,36,36,-22,-14
2026-04-14 11:20:37.638,33,35,36,36,-3,-1
2026-04-14 11:20:38.610,66,9,36,36,30,-27
2026-04-14 11:20:39.417,27,10,36,36,-9,-26
2026-04-14 11:20:40.045,30,6,36,36,-6,-30
2026-04-14 11:20:40.590,6,66,36,36,-30,30
2026-04-14 11:20:41.334,44,6,36,36,8,-30
