2026-04-17 19:25:43.940,65,60,55,50,10,10
2026-04-17 19:25:45.819,41,66,35,60,6,6
2026-04-17 19:25:47.107,31,25,36,30,-5,-5
2026-04-17 19:25:48.662,63,31,46,27,17,4
2026-04-17 19:25:49.795,55,34,46,35,9,-1
2026-04-17 19:25:51.324,42,31,38,35,4,-4
2026-04-17 19:25:53.410,56,20,43,25,13,-5
2026-04-17 19:25:54.924,64,21,54,26,10,-5
2026-04-17 19:25:56.202,47,58,36,55,11,3
2026-04-17 19:25:57.568,17,66,10,64,7,2
2026-04-17 19:25:58.903,59,33,52,33,7,0
2026-04-17 19:26:01.180,21,25,22,25,-1,0
2026-04-17 19:26:03.584,58,14,45,25,13,-11
2026-04-17 19:26:04.930,31,51,31,49,0,2
2026-04-17 19:26:06.256,20,63,16,62,4,1
